"nom","id_escalier","type_esc","nb_marche","rampe","etage","etage","transport","compatibilite_pmr","localisation"
"Invalides ",1512707,"EF",12,"OUI",-1,,,,"POINT (1649654.5425954114 8184731.465314074)"
"Invalides ",1512705,"EM",0,"NON",-1,-1,"M","Non","POINT (1649665.9033000106 8184716.21760093)"
"Invalides ",1512702,"EM",0,"OUI",-1,-1,"M","Non","POINT (1649667.445400008 8184716.70450093)"
"Invalides ",1512698,"EF",7,"OUI",-1,,,,"POINT (1649654.343877468 8184730.438628464)"
"Invalides ",1512696,"EF",22,"OUI",-1,,,,"POINT (1649666.920941614 8184725.27597109)"
"Invalides ",1512691,"EM",,"NON",-1,,,,"POINT (1649661.7539468957 8184742.6959701935)"
"Invalides ",1512690,"EM",,"NON",-1,,,,"POINT (1649669.4399173548 8184825.719462977)"
"Invalides ",1512689,"EM",,"NON",-1,,,,"POINT (1649676.5869161426 8184908.794901021)"
"Invalides ",1512725,"EM",0,"NON",-3,-1,"M","Non","POINT (1649703.3774000118 8184716.120700934)"
"Invalides ",1512703,"EF",14,"OUI",-3,,,,"POINT (1649705.652946859 8184717.313730693)"
"Invalides ",1512700,"EF",14,"OUI",-3,,,,"POINT (1649705.8494233098 8184722.553944912)"
"Invalides ",1512730,"EF",0,"NON",-2,,,,"POINT (1649697.5723640209 8184622.7360757915)"
"Invalides ",1512710,"EF",5,"NON",-2,,,,"POINT (1649698.5754135645 8184633.618701041)"
"Invalides ",1512688,"EF",15,"OUI",-2,,,,"POINT (1649679.1713907777 8184612.246476429)"
"Invalides ",1512729,"EF",19,"NON",-1,,,,"POINT (1649682.084533897 8184776.294695245)"
"Invalides ",1512704,"EF",0,"NON",-1,,,,"POINT (1649703.6097052812 8184770.590592938)"
"Invalides ",1512701,"EF",20,"OUI",-1,,,,"POINT (1649737.7028400197 8184738.506372405)"
"Invalides ",1512697,"EF",3,"OUI",-1,,,,"POINT (1649715.0579279573 8184767.902580182)"
"Invalides ",1512735,"EF",22,"OUI",0,,,,"POINT (1649703.2477876332 8184762.110134528)"
"Invalides ",1512722,"EF",10,"OUI",0,,,,"POINT (1649708.3275140668 8184761.70018818)"
"Invalides ",1512719,"EM",0,"NON",0,-1,"M","Non","POINT (1649708.832100005 8184759.401900931)"
"Maisons-Alfort - Les Juilliottes",1623602,"EF",12,"OUI",-1,,,,"POINT (1659169.7113548976 8178327.734826633)"
"Maisons-Alfort - Les Juilliottes",1623606,"EF",8,"NON",-1,,,,"POINT (1659205.378566783 8178343.926922384)"
"Maisons-Alfort - Les Juilliottes",1623600,"EF",9,"NON",-1,,,,"POINT (1659276.8243520514 8178209.708622302)"
"Maisons-Alfort - Les Juilliottes",1623590,"EF",5,"NON",-1,,,,"POINT (1659365.4039828463 8178189.074193595)"
"Maisons-Alfort - Les Juilliottes",1623596,"EF",24,"OUI",-1,,,,"POINT (1659206.2655837066 8178316.291855841)"
"Maisons-Alfort - Les Juilliottes",1623604,"EF",24,"OUI",-1,,,,"POINT (1659201.4322352076 8178310.909190393)"
"Maisons-Alfort - Les Juilliottes",1623601,"EF",23,"OUI",-2,,,,"POINT (1659285.5986602672 8178233.344047023)"
"Maisons-Alfort - Les Juilliottes",1623593,"EM",0,"NON",-2,-1,"M","Non","POINT (1659287.7776000048 8178230.217200951)"
"Maisons-Alfort - Les Juilliottes",1623595,"EF",24,"OUI",-1,,,,"POINT (1659289.763285232 8178240.1422544215)"
"Maisons-Alfort - Les Juilliottes",1623598,"EM",0,"NON",-2,-1,"M","Non","POINT (1659287.7776000048 8178230.217200951)"
"Maisons-Alfort - Les Juilliottes",1623607,"EF",19,"OUI",0,,,,"POINT (1659163.989137199 8178333.10229112)"
"Maisons-Alfort - Les Juilliottes",1623588,"EF",18,"OUI",0,,,,"POINT (1659192.9543386938 8178360.564983039)"
"Maisons-Alfort - Les Juilliottes",1623586,"EF",24,"OUI",0,,,,"POINT (1659386.050102211 8178214.540937846)"
"Maisons-Alfort - Les Juilliottes",1623589,"EF",24,"OUI",0,,,,"POINT (1659361.4322619955 8178197.455941154)"
"Barbès - Rochechouart",1303740,"EF",18,"OUI",0,,,,"POINT (1652344.103197138 8187283.447519856)"
"Barbès - Rochechouart",1303741,"EF",,"OUI",0,,,,"POINT (1652346.4429138894 8187282.987215839)"
"Barbès - Rochechouart",1303763,"EF",18,"OUI",-1,,,,"POINT (1652362.0453171583 8187282.456422584)"
"Barbès - Rochechouart",1303770,"EF",10,"OUI",-1,,,,"POINT (1652359.892054348 8187281.262040936)"
"Barbès - Rochechouart",1303761,"EF",0,"OUI",-1,,,,"POINT (1652356.6987944313 8187286.90320504)"
"Barbès - Rochechouart",1303746,"EF",7,"OUI",-1,,,,"POINT (1652361.1220235839 8187280.809603951)"
"Barbès - Rochechouart",1303775,"EF",0,"OUI",0,,,,"POINT (1652318.9700103286 8187279.968015443)"
"Barbès - Rochechouart",1303764,"EF",33,"OUI",0,,,,"POINT (1652319.6239314338 8187277.066092652)"
"Barbès - Rochechouart",1303776,"EF",15,"OUI",2,,,,"POINT (1652371.1871833361 8187288.795833076)"
"Barbès - Rochechouart",1303755,"EF",15,"OUI",2,,,,"POINT (1652366.1640130943 8187288.299237848)"
"Barbès - Rochechouart",1303774,"EF",15,"OUI",2,,,,"POINT (1652372.8547953176 8187278.017680723)"
"Barbès - Rochechouart",1303756,"EF",15,"OUI",2,,,,"POINT (1652367.8301803898 8187277.518101315)"
"Barbès - Rochechouart",1303767,"EF",24,"NON",1,,,,"POINT (1652371.8208032788 8187283.439864139)"
"Barbès - Rochechouart",1303772,"EF",0,"OUI",1,,,,"POINT (1652330.6225031016 8187279.39140554)"
"Barbès - Rochechouart",1303743,"EF",,"NON",1,,,,"POINT (1652333.7076710125 8187279.687888217)"
"Barbès - Rochechouart",1303750,"EF",13,"OUI",1,,,,"POINT (1652334.4267508958 8187285.10079281)"
"Barbès - Rochechouart",1303749,"EF",17,"NON",1,,,,"POINT (1652329.1938375484 8187284.608638103)"
"Barbès - Rochechouart",1303769,"EF",18,"OUI",1,,,,"POINT (1652396.8783600251 8187281.940276667)"
"Barbès - Rochechouart",1303771,"EF",21,"OUI",1,,,,"POINT (1652402.5544120327 8187281.242748697)"
"Barbès - Rochechouart",1303773,"EF",18,"OUI",1,,,,"POINT (1652401.859450371 8187282.411215844)"
"Barbès - Rochechouart",1303742,"EF",,"OUI",1,,,,"POINT (1652394.189851598 8187281.683268158)"
"Barbès - Rochechouart",1303751,"EF",17,"OUI",1,,,,"POINT (1652330.2904420604 8187273.911744326)"
"Barbès - Rochechouart",1303747,"EF",13,"OUI",1,,,,"POINT (1652335.428409793 8187274.455741761)"
"Barbès - Rochechouart",1303768,"EF",21,"OUI",1,,,,"POINT (1652401.688855263 8187291.475721707)"
"Barbès - Rochechouart",1303759,"EF",19,"OUI",1,,,,"POINT (1652395.7354934716 8187289.818785488)"
"Barbès - Rochechouart",1303753,"EF",18,"OUI",1,,,,"POINT (1652400.5298275973 8187290.320431588)"
"Barbès - Rochechouart",1303744,"EF",,"OUI",1,,,,"POINT (1652393.1525839441 8187289.470165528)"
"Barbès - Rochechouart",1303760,"EF",19,"OUI",-1,,,,"POINT (1652306.7802751502 8187288.376199118)"
"Barbès - Rochechouart",1303754,"EM",0,"OUI",-2,0,"M","Non","POINT (1652324.7087000092 8187283.215700924)"
"Barbès - Rochechouart",1303748,"EF",22,"OUI",-2,,,,"POINT (1652310.7857935382 8187270.891670672)"
"Barbès - Rochechouart",1303758,"EF",22,"OUI",-1,,,,"POINT (1652288.548006981 8187267.057830838)"
"Barbès - Rochechouart",1303752,"EF",22,"OUI",-2,,,,"POINT (1652286.879890094 8187280.613101766)"
"Barbès - Rochechouart",1303762,"EM",0,"OUI",0,2,"M","Non","POINT (1652394.123300009 8187285.368600923)"
"Barbès - Rochechouart",1303777,"EM",0,"OUI",1,2,"M","Non","POINT (1652393.1532000084 8187296.049600927)"
"Barbès - Rochechouart",1303757,"EF",24,"OUI",0,,,,"POINT (1652269.1699866217 8187275.435861787)"
"Barbès - Rochechouart",1303766,"EF",22,"OUI",0,,,,"POINT (1652270.7768196873 8187265.998901203)"
"Barbès - Rochechouart",1303765,"EF",17,"OUI",0,,,,"POINT (1652314.5053500033 8187277.775174546)"
"La Hacquinière",1564743,"EF",0,"NON",0,,,,"POINT (1637591.6568887993 8166436.101514413)"
"La Hacquinière",1564749,"EF",0,"NON",0,,,,"POINT (1637591.384563877 8166437.540689436)"
"La Hacquinière",1564740,"EF",0,"NON",0,,,,"POINT (1637691.9185393874 8166394.427120182)"
"La Hacquinière",1564738,"EF",0,"NON",0,,,,"POINT (1637666.2298858657 8166399.97886711)"
"La Hacquinière",1564748,"EF",0,"NON",0,,,,"POINT (1637659.9459641853 8166398.64608617)"
"La Hacquinière",1564751,"EF",0,"OUI",-1,,,,"POINT (1637642.2928448592 8166418.405993474)"
"La Hacquinière",1564752,"EF",0,"OUI",0,,,,"POINT (1637622.3726774803 8166424.484481522)"
"La Hacquinière",1564747,"EF",14,"OUI",0,,,,"POINT (1637627.1806431327 8166422.468354368)"
"La Hacquinière",1564746,"EF",0,"OUI",-1,,,,"POINT (1637646.406325593 8166429.464033394)"
"La Hacquinière",1564741,"EF",0,"OUI",-1,,,,"POINT (1637652.3561290207 8166427.034646432)"
"La Hacquinière",1564744,"EF",0,"OUI",0,,,,"POINT (1637628.7729101903 8166439.5967313675)"
"La Hacquinière",1564739,"EF",14,"OUI",0,,,,"POINT (1637633.3910541274 8166437.671892662)"
"La Hacquinière",1564742,"EF",0,"NON",0,,,,"POINT (1637428.5529180437 8166508.343216099)"
"La Hacquinière",1564734,"EF",,"OUI",0,,,,"POINT (1637641.7939459018 8166420.515371054)"
"La Hacquinière",1564745,"EF",0,"NON",0,,,,"POINT (1637433.383566215 8166519.405300402)"
"La Hacquinière",1564735,"EF",,"OUI",0,,,,"POINT (1637645.0027627724 8166428.178748498)"
"La Hacquinière",1564750,"EF",0,"NON",0,,,,"POINT (1637658.0496678688 8166397.248957932)"
"La Hacquinière",1564736,"EF",,"NON",0,,,,"POINT (1637670.77757078 8166425.665172558)"
"Bobigny - Pantin - Raymond Queneau",1325669,"EF",20,"NON",0,,,,"POINT (1657779.289753126 8188520.52260389)"
"Bagneux - Lucie Aubrac",1294988,"EF",0,"NON",0,,,,"POINT (1649858.176311222 8178325.72133775)"
"Bagneux - Lucie Aubrac",1294971,"EF",0,"OUI",0,,,,"POINT (1649860.587034289 8178301.163024449)"
"Bagneux - Lucie Aubrac",1294962,"EM",0,"NON",0,0,"M","Non","POINT (1649849.488400006 8178284.008700947)"
"Bagneux - Lucie Aubrac",1294961,"EF",0,"OUI",0,,,,"POINT (1649870.3254315797 8178319.410352534)"
"Bagneux - Lucie Aubrac",1294972,"EF",0,"OUI",0,,,,"POINT (1649862.7563248998 8178304.817680125)"
"Bagneux - Lucie Aubrac",1294955,"EF",0,"OUI",0,,,,"POINT (1649847.716293558 8178309.429930551)"
"Bagneux - Lucie Aubrac",1294944,"EM",0,"NON",0,0,"M","Non","POINT (1649847.8996000078 8178284.922600951)"
"Bagneux - Lucie Aubrac",1294941,"EF",0,"OUI",0,,,,"POINT (1649871.6316696254 8178321.620181138)"
"Bagneux - Lucie Aubrac",1294992,"EF",0,"OUI",0,,,,"POINT (1649860.3306568388 8178301.168885988)"
"Bagneux - Lucie Aubrac",1294999,"EF",0,"NON",0,,,,"POINT (1649859.7925288223 8178328.455702605)"
"Bagneux - Lucie Aubrac",1294993,"EM",0,"NON",0,0,"M","Non","POINT (1649837.4627000105 8178291.28110095)"
"Bagneux - Lucie Aubrac",1294975,"EF",14,"OUI",0,,,,"POINT (1649858.9886670883 8178301.097254055)"
"Bagneux - Lucie Aubrac",1294974,"EF",8,"OUI",0,,,,"POINT (1649855.8869698998 8178300.344789049)"
"Bagneux - Lucie Aubrac",1294951,"EF",21,"OUI",0,,,,"POINT (1649862.4607642954 8178305.995982608)"
"Bagneux - Lucie Aubrac",1294973,"EF",0,"OUI",0,,,,"POINT (1649848.9433385318 8178309.137725882)"
"Bagneux - Lucie Aubrac",1294959,"EF",0,"OUI",0,,,,"POINT (1649848.5830286988 8178309.574748903)"
"Bagneux - Lucie Aubrac",1294977,"EM",0,"NON",-2,0,"M","Non","POINT (1649912.0376000118 8178394.8687009495)"
"Bagneux - Lucie Aubrac",1294964,"EF",21,"NON",-2,,,,"POINT (1649913.0815066015 8178392.754210917)"
"Bagneux - Lucie Aubrac",1294994,"EF",21,"OUI",-2,,,,"POINT (1649912.134694326 8178391.190688528)"
"Bagneux - Lucie Aubrac",1294991,"EF",0,"OUI",-2,,,,"POINT (1649861.2944515394 8178330.634934913)"
"Bagneux - Lucie Aubrac",1294960,"EF",0,"OUI",-4,,,,"POINT (1649870.437567122 8178332.37579621)"
"Bagneux - Lucie Aubrac",1294940,"EF",0,"OUI",-2,,,,"POINT (1649873.1568611641 8178323.770578762)"
"Bagneux - Lucie Aubrac",1294948,"EM",0,"OUI",-2,-2,"M","Non","POINT (1649889.868800008 8178352.528300948)"
"Bagneux - Lucie Aubrac",1294963,"EM",0,"OUI",-2,-2,"M","Non","POINT (1649877.8712000113 8178359.606300948)"
"Villejuif Paul Vaillant-Couturier",1872814,"EF",13,"OUI",0,,,,"POINT (1653575.9495881554 8177562.726003291)"
"Villejuif Paul Vaillant-Couturier",1872811,"EF",0,"OUI",0,,,,"POINT (1653577.5712556841 8177555.82183141)"
"Villejuif Paul Vaillant-Couturier",1872809,"EF",14,"OUI",0,,,,"POINT (1653576.9147585614 8177558.617599463)"
"Bagneux - Lucie Aubrac",1294976,"EF",0,"OUI",-2,,,,"POINT (1649859.8921252328 8178301.75795875)"
"Bagneux - Lucie Aubrac",1294995,"EF",8,"NON",-2,,,,"POINT (1649849.6510997973 8178281.892454805)"
"Bagneux - Lucie Aubrac",1294970,"EF",0,"OUI",-2,,,,"POINT (1649859.3819284483 8178301.082070084)"
"Bagneux - Lucie Aubrac",1294997,"EM",0,"NON",-2,0,"M","Non","POINT (1649849.488400006 8178284.008700947)"
"Bagneux - Lucie Aubrac",1294982,"EF",0,"OUI",-2,,,,"POINT (1649848.2763948096 8178308.1242176425)"
"Bagneux - Lucie Aubrac",1294966,"EF",0,"OUI",-2,,,,"POINT (1649852.1190583964 8178315.461799895)"
"Bagneux - Lucie Aubrac",1294967,"EF",0,"OUI",-2,,,,"POINT (1649848.08232411 8178310.049050521)"
"Bagneux - Lucie Aubrac",1294953,"EM",0,"NON",-2,0,"M","Non","POINT (1649837.4627000105 8178291.28110095)"
"Bagneux - Lucie Aubrac",1294952,"EF",0,"OUI",-2,,,,"POINT (1649847.1514575707 8178308.4599829465)"
"Bagneux - Lucie Aubrac",1294938,"EF",9,"NON",-2,,,,"POINT (1649838.6538562772 8178287.640527022)"
"Bagneux - Lucie Aubrac",1294979,"EM",0,"NON",0,0,"M","Non","POINT (1649847.8996000078 8178284.922600951)"
"Bagneux - Lucie Aubrac",1294996,"EM",0,"NON",0,0,"M","Non","POINT (1649849.488400006 8178284.008700947)"
"Bagneux - Lucie Aubrac",1294986,"EF",0,"OUI",-3,,,,"POINT (1649863.6391927588 8178308.196324818)"
"Bagneux - Lucie Aubrac",1294945,"EM",0,"NON",-3,0,"M","Non","POINT (1649847.8996000078 8178284.922600951)"
"Bagneux - Lucie Aubrac",1294969,"EF",21,"OUI",0,,,,"POINT (1649880.5478419045 8178375.230900762)"
"Bagneux - Lucie Aubrac",1294949,"EF",15,"OUI",0,,,,"POINT (1649883.06481829 8178380.550950244)"
"Bagneux - Lucie Aubrac",1294998,"EM",0,"NON",0,0,"M","Non","POINT (1649878.1667000067 8178372.556900947)"
"Bobigny - Pantin - Raymond Queneau",1325671,"EF",23,"NON",0,,,,"POINT (1657859.9154476481 8188546.31936299)"
"Bobigny - Pantin - Raymond Queneau",1325676,"EF",24,"NON",-2,,,,"POINT (1657826.7520707953 8188526.682927194)"
"Bobigny - Pantin - Raymond Queneau",1325675,"EF",0,"NON",-2,,,,"POINT (1657838.966934256 8188529.9864988215)"
"Bobigny - Pantin - Raymond Queneau",1325667,"EF",,"NON",-1,,,,"POINT (1657793.3601222918 8188516.6223283885)"
"Bobigny - Pantin - Raymond Queneau",1325673,"EF",0,"NON",-1,,,,"POINT (1657789.358515973 8188515.547530025)"
"Bobigny - Pantin - Raymond Queneau",1325674,"EF",6,"NON",-1,,,,"POINT (1657851.8217816975 8188544.3024218725)"
"Bobigny - Pantin - Raymond Queneau",1325677,"EM",0,"NON",0,-1,"M","Non","POINT (1657860.0689000036 8188499.894100919)"
"Bobigny - Pantin - Raymond Queneau",1325670,"EF",52,"NON",0,,,,"POINT (1657859.6464345653 8188497.654000966)"
"Bobigny - Pantin - Raymond Queneau",1325668,"EM",,"NON",0,,,,"POINT (1657862.7961868823 8188494.831938756)"
"Bobigny - Pantin - Raymond Queneau",1325672,"EF",22,"NON",0,,,,"POINT (1657856.8512827074 8188502.59062682)"
"Miromesnil ",1644511,"EF",20,"OUI",-3,,,,"POINT (1649792.1840077844 8186205.111623709)"
"Miromesnil ",1644523,"EF",20,"OUI",-3,,,,"POINT (1649795.0468912437 8186192.970002337)"
"Miromesnil ",1644518,"EM",0,"NON",-3,-2,"M","Non","POINT (1649715.1990000093 8186191.172600928)"
"Miromesnil ",1644516,"EF",0,"OUI",-3,,,,"POINT (1649717.2214297422 8186194.311474661)"
"Miromesnil ",1644537,"EF",18,"OUI",-3,,,,"POINT (1649717.1149118205 8186195.082099606)"
"Miromesnil ",1644531,"EM",0,"NON",-3,-2,"M","Non","POINT (1649718.4788000071 8186167.066600926)"
"Miromesnil ",1644524,"EF",18,"OUI",-3,,,,"POINT (1649721.1727019104 8186166.087637363)"
"Miromesnil ",1644517,"EF",3,"NON",-2,,,,"POINT (1649816.6606632017 8186196.873709302)"
"Miromesnil ",1644548,"EF",8,"NON",-2,,,,"POINT (1649813.5560481474 8186217.085222071)"
"Miromesnil ",1644545,"EF",15,"OUI",-2,,,,"POINT (1649810.0745823472 8186213.569408842)"
"Miromesnil ",1644551,"EM",0,"OUI",-5,-3,"M","Non","POINT (1649714.4160000095 8186143.192900924)"
"Miromesnil ",1644515,"EM",0,"OUI",-5,-3,"M","Non","POINT (1649730.9637000049 8186145.728400926)"
"Miromesnil ",1644520,"EF",16,"OUI",-5,,,,"POINT (1649723.7835335846 8186198.095896823)"
"Miromesnil ",1644510,"EF",23,"NON",-5,,,,"POINT (1649724.757429275 8186191.132259027)"
"Miromesnil ",1644534,"EF",23,"NON",-5,,,,"POINT (1649727.4237941008 8186168.8083510045)"
"Miromesnil ",1644513,"EF",16,"NON",-5,,,,"POINT (1649728.4193511957 8186161.727755047)"
"Miromesnil ",1644547,"EF",16,"NON",-4,,,,"POINT (1649712.1933569089 8186159.212040343)"
"Miromesnil ",1644529,"EF",23,"OUI",-4,,,,"POINT (1649711.1844525617 8186166.631689237)"
"Miromesnil ",1644549,"EF",23,"OUI",-4,,,,"POINT (1649708.1447872473 8186188.752687068)"
"Miromesnil ",1644522,"EF",16,"NON",-4,,,,"POINT (1649707.1990802756 8186195.726667632)"
"Miromesnil ",1644514,"EM",0,"NON",-5,-3,"M","Non","POINT (1649721.0586000094 8186217.484600927)"
"Miromesnil ",1644530,"EM",0,"NON",-5,-3,"M","Non","POINT (1649705.9066000069 8186215.152100925)"
"Richard-Lenoir",1791691,"EF",19,"OUI",0,,,,"POINT (1653903.434625057 8184546.411012861)"
"Miromesnil ",1644544,"EF",10,"NON",-5,,,,"POINT (1649716.5318200972 8186125.499382366)"
"Miromesnil ",1644536,"EF",0,"NON",-5,,,,"POINT (1649716.690973754 8186124.556354869)"
"Miromesnil ",1644506,"EF",,"OUI",-3,,,,"POINT (1649704.8608652756 8186224.775294505)"
"Saint-Mandé - Tourelle",1830590,"EF",18,"OUI",0,,,,"POINT (1657230.9563836406 8183120.04541933)"
"Richard-Lenoir",1791692,"EF",18,"OUI",0,,,,"POINT (1653937.0927781493 8184654.611073764)"
"Miromesnil ",1644526,"EF",22,"OUI",0,,,,"POINT (1649708.0660686756 8186190.956449111)"
"Miromesnil ",1644543,"EF",5,"OUI",0,,,,"POINT (1649706.74425468 8186186.56082339)"
"Miromesnil ",1644542,"EF",24,"NON",0,,,,"POINT (1649706.6144485637 8186167.418349075)"
"Miromesnil ",1644535,"EF",22,"NON",0,,,,"POINT (1649810.7176914196 8186195.615519992)"
"Miromesnil ",1644519,"EF",22,"NON",0,,,,"POINT (1649803.2080293123 8186193.73914797)"
"Saint-Mandé - Tourelle",1830597,"EF",7,"NON",-1,,,,"POINT (1657236.6515194315 8183119.248906146)"
"Porte de Saint-Ouen",1752949,"EF",19,"OUI",0,,,,"POINT (1650807.3902132898 8188809.019490568)"
"Saint-Mandé - Tourelle",1830592,"EF",6,"OUI",-1,,,,"POINT (1657441.6836547388 8183056.894808556)"
"Saint-Mandé - Tourelle",1830601,"EF",6,"NON",-1,,,,"POINT (1657451.8791937442 8183074.791950313)"
"Saint-Mandé - Tourelle",1830589,"EF",,"OUI",-1,,,,"POINT (1657402.7284432088 8183065.412253425)"
"Saint-Mandé - Tourelle",1830594,"EF",18,"OUI",-1,,,,"POINT (1657400.0531411741 8183065.777452521)"
"Saint-Mandé - Tourelle",1830587,"EF",,"OUI",-2,,,,"POINT (1657265.7489560142 8183084.552530631)"
"Saint-Mandé - Tourelle",1830602,"EF",0,"OUI",-2,,,,"POINT (1657263.07089394 8183084.925575728)"
"Saint-Mandé - Tourelle",1830586,"EF",18,"OUI",-2,,,,"POINT (1657265.8459065738 8183097.2685260335)"
"Saint-Mandé - Tourelle",1830595,"EF",0,"OUI",-2,,,,"POINT (1657263.2303689658 8183098.065984194)"
"Saint-Mandé - Tourelle",1830588,"EF",,"OUI",-2,,,,"POINT (1657404.836221958 8183080.091771919)"
"Saint-Mandé - Tourelle",1830600,"EF",18,"OUI",-2,,,,"POINT (1657402.127804059 8183079.791561547)"
"Saint-Mandé - Tourelle",1830598,"EF",23,"OUI",0,,,,"POINT (1657243.0860888956 8183070.6838685125)"
"Saint-Mandé - Tourelle",1830591,"EM",,"OUI",0,,,,"POINT (1657332.905800007 8183069.903850934)"
"Saint-Mandé - Tourelle",1830596,"EM",0,"OUI",0,-1,"M","Non","POINT (1657334.3074000103 8183069.642200936)"
"Saint-Mandé - Tourelle",1830599,"EF",22,"OUI",0,,,,"POINT (1657459.964980503 8183074.527158992)"
"Saint-Mandé - Tourelle",1830593,"EF",22,"OUI",0,,,,"POINT (1657448.715796934 8183054.153674788)"
"Gentilly",1496047,"EF",,"NON",0,,,,"POINT (1651566.1976881684 8179776.988922849)"
"Gentilly",1496046,"EF",12,"NON",0,,,,"POINT (1651565.9668300343 8179776.555976156)"
"Gentilly",1496049,"EF",22,"NON",0,,,,"POINT (1651566.699081041 8179776.686477018)"
"Gentilly",1496048,"EF",16,"NON",0,,,,"POINT (1651567.1423274672 8179773.500248058)"
"Gentilly",1496063,"EF",0,"OUI",0,,,,"POINT (1651600.6369546067 8179552.137827964)"
"Gentilly",1496051,"EF",0,"OUI",0,,,,"POINT (1651603.7641482798 8179550.324091984)"
"Gentilly",1496055,"EF",0,"OUI",0,,,,"POINT (1651606.3940348672 8179554.342749498)"
"Gentilly",1496058,"EF",0,"OUI",0,,,,"POINT (1651593.9228187865 8179554.315519294)"
"Gentilly",1496054,"EF",0,"OUI",0,,,,"POINT (1651592.4370462885 8179555.877770611)"
"Gentilly",1496056,"EF",0,"OUI",0,,,,"POINT (1651592.7623087263 8179560.628291555)"
"Gentilly",1496060,"EF",22,"OUI",-1,,,,"POINT (1651569.1091470213 8179770.420954074)"
"Gentilly",1496059,"EF",12,"OUI",-1,,,,"POINT (1651565.6636883372 8179762.847397831)"
"Gentilly",1496061,"EF",15,"OUI",-1,,,,"POINT (1651585.6231528409 8179768.509459335)"
"Gentilly",1496052,"EF",19,"OUI",-1,,,,"POINT (1651578.974263665 8179773.206562127)"
"Gentilly",1496062,"EF",0,"NON",-1,,,,"POINT (1651590.2907955074 8179536.295943267)"
"Gentilly",1496045,"EF",,"OUI",-1,,,,"POINT (1651592.984100008 8179562.273850945)"
"Gentilly",1496050,"EF",0,"OUI",-1,,,,"POINT (1651566.104300009 8179761.196200944)"
"Gentilly",1496053,"EF",0,"NON",-1,,,,"POINT (1651599.4730895227 8179534.824521098)"
"Gentilly",1496044,"EF",,"OUI",-1,,,,"POINT (1651605.216250502 8179554.595403306)"
"Gentilly",1496057,"EF",0,"OUI",-1,,,,"POINT (1651586.1506414 8179766.53236001)"
"Jacques Bonsergent",1513341,"EF",0,"OUI",-1,,,,"POINT (1653124.7043094558 8185849.884191136)"
"Jacques Bonsergent",1513342,"EF",0,"OUI",-1,,,,"POINT (1653123.4642733608 8185849.162967788)"
"Jacques Bonsergent",1513339,"EF",0,"OUI",-1,,,,"POINT (1653114.656919921 8185835.985060095)"
"Jacques Bonsergent",1513336,"EF",0,"OUI",-1,,,,"POINT (1653119.8001770608 8185850.098359962)"
"Jacques Bonsergent",1513343,"EF",0,"OUI",-1,,,,"POINT (1653113.0859765895 8185832.2193914205)"
"Jacques Bonsergent",1513340,"EF",0,"OUI",-2,,,,"POINT (1653108.4082773412 8185844.917454276)"
"Jacques Bonsergent",1513338,"EF",0,"OUI",0,,,,"POINT (1653118.4430820514 8185818.061111971)"
"Jacques Bonsergent",1513337,"EF",0,"OUI",0,,,,"POINT (1653137.5503611723 8185837.70631885)"
"Bry-sur-Marne",1337909,"EM",0,"OUI",1,2,"R","Non","POINT (1665229.0666000082 8182813.1482009385)"
"Bry-sur-Marne",1337907,"EF",16,"OUI",1,,,,"POINT (1665231.0128339496 8182805.347588072)"
"Bry-sur-Marne",1337905,"EF",0,"OUI",1,,,,"POINT (1665227.298528413 8182810.711786865)"
"Bry-sur-Marne",1337910,"EF",0,"OUI",0,,,,"POINT (1665224.494587409 8182813.241019936)"
"Bry-sur-Marne",1337908,"EF",16,"OUI",0,,,,"POINT (1665249.7866165228 8182816.412636212)"
"Bry-sur-Marne",1337906,"EF",17,"OUI",0,,,,"POINT (1665246.1914839055 8182821.753269299)"
